,Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Precipitation,Wind Speed,Visibility,Cloud Cover,Relative Humidity,Rain Condition,Clear,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",Snow,"Snow, Partially cloudy"
0,australia,01/01/1970,62.3,55.1,59.9,0.0,19.5,16.560012598065494,97.5,82.74,Light Rain,0,1,0,0,0,0,0,0
1,australia,01/02/1970,53.9,50.3,51.9,0.0,18.3,16.560012598065494,93.8,78.11,Light Rain,0,1,0,0,0,0,0,0
2,australia,01/03/1970,56.0,48.8,52.3,0.0,15.0,16.560012598065494,100.0,85.87,Light Rain,0,1,0,0,0,0,0,0
3,australia,01/04/1970,64.1,51.2,56.3,0.0,16.1,16.560012598065494,91.3,83.15,Light Rain,0,1,0,0,0,0,0,0
4,australia,01/05/1970,72.2,50.3,61.4,0.0,11.4,16.560012598065494,75.0,71.98,Light Rain,0,0,1,0,0,0,0,0
5,australia,01/06/1970,73.1,54.2,63.3,0.0,13.9,16.560012598065494,55.0,66.45,Light Rain,0,0,1,0,0,0,0,0
6,australia,01/07/1970,70.1,55.1,62.4,0.0,13.9,16.560012598065494,70.0,65.62,Light Rain,0,0,1,0,0,0,0,0
7,australia,01/08/1970,74.4,56.6,63.4,0.0,11.4,16.560012598065494,75.0,66.44,Light Rain,0,0,1,0,0,0,0,0
8,australia,01/09/1970,75.8,59.1,67.1,0.0,4.7,16.560012598065494,80.0,66.27,Light Rain,0,1,0,0,0,0,0,0
9,australia,01/10/1970,84.8,58.7,71.8,0.0,13.9,16.560012598065494,92.5,68.94,Light Rain,0,1,0,0,0,0,0,0
10,australia,01/11/1970,73.1,61.1,66.0,0.0,12.8,16.560012598065494,67.5,86.39,Light Rain,0,0,1,0,0,0,0,0
11,australia,01/12/1970,73.1,55.1,65.2,0.0,32.2,16.560012598065494,36.3,58.14,Light Rain,0,0,1,0,0,0,0,0
12,australia,01/13/1970,71.0,52.1,61.8,0.0,19.5,16.560012598065494,18.8,46.32,Light Rain,1,0,0,0,0,0,0,0
13,australia,01/14/1970,69.5,53.0,60.6,0.0,12.8,16.560012598065494,63.8,59.94,Light Rain,0,0,1,0,0,0,0,0
14,australia,01/15/1970,69.9,51.5,61.3,0.0,12.8,16.560012598065494,47.5,60.86,Light Rain,0,0,1,0,0,0,0,0
15,australia,01/16/1970,71.3,59.1,64.6,0.0,10.3,16.560012598065494,96.3,74.63,Light Rain,0,1,0,0,0,0,0,0
16,australia,01/17/1970,85.7,57.3,70.6,0.0,18.3,16.560012598065494,27.5,68.05,Light Rain,0,0,1,0,0,0,0,0
17,australia,01/18/1970,86.6,61.4,70.5,0.0,13.9,16.560012598065494,51.3,70.88,Light Rain,0,0,1,0,0,0,0,0
18,australia,01/19/1970,83.9,61.1,70.2,0.0,17.2,16.560012598065494,52.5,55.86,Light Rain,0,0,1,0,0,0,0,0
19,australia,01/20/1970,80.0,60.5,69.1,0.0,10.3,16.560012598065494,56.3,62.06,Light Rain,0,0,1,0,0,0,0,0
20,australia,01/21/1970,71.0,58.7,63.4,0.0,17.2,16.560012598065494,75.0,72.07,Light Rain,0,0,1,0,0,0,0,0
21,australia,01/22/1970,66.8,54.2,60.1,0.0,13.9,16.560012598065494,72.5,62.3,Light Rain,0,0,1,0,0,0,0,0
22,australia,01/23/1970,78.2,45.2,62.6,0.0,10.3,16.560012598065494,43.8,55.8,Light Rain,0,0,1,0,0,0,0,0
23,australia,01/24/1970,80.0,52.4,67.5,0.0,8.1,16.560012598065494,61.3,59.39,Light Rain,0,0,1,0,0,0,0,0
24,australia,01/25/1970,88.4,59.6,70.3,0.0,17.2,16.560012598065494,72.5,65.61,Light Rain,0,0,1,0,0,0,0,0
25,australia,01/26/1970,82.7,59.3,69.6,0.0,12.8,16.560012598065494,77.5,67.02,Light Rain,0,1,0,0,0,0,0,0
26,australia,01/27/1970,72.6,62.0,66.6,0.0,13.9,16.560012598065494,82.5,70.56,Light Rain,0,1,0,0,0,0,0,0
27,australia,01/28/1970,74.0,59.1,65.1,0.0,16.1,16.560012598065494,45.0,67.49,Light Rain,0,0,1,0,0,0,0,0
28,australia,01/29/1970,73.1,55.1,64.0,0.0,16.1,16.560012598065494,33.8,64.77,Light Rain,0,0,1,0,0,0,0,0
29,australia,01/30/1970,74.0,58.2,65.8,0.0,11.4,16.560012598065494,68.8,66.11,Light Rain,0,0,1,0,0,0,0,0
30,australia,01/31/1970,86.1,55.1,71.2,0.0,13.9,16.560012598065494,57.5,57.62,Light Rain,0,0,1,0,0,0,0,0
31,australia,02/01/1970,71.0,61.1,67.0,0.0,16.1,16.560012598065494,98.8,66.77,Light Rain,0,1,0,0,0,0,0,0
32,australia,02/02/1970,74.9,56.0,64.8,0.0,10.3,16.560012598065494,62.5,62.23,Light Rain,0,0,1,0,0,0,0,0
33,australia,02/03/1970,83.6,52.4,68.9,0.0,5.8,16.560012598065494,25.0,63.58,Light Rain,1,0,0,0,0,0,0,0
34,australia,02/04/1970,89.3,56.0,73.9,0.0,17.2,16.560012598065494,12.5,56.76,Light Rain,1,0,0,0,0,0,0,0
35,australia,02/05/1970,93.5,56.0,75.5,0.0,12.8,16.560012598065494,27.5,46.8,Light Rain,0,0,1,0,0,0,0,0
36,australia,02/06/1970,93.8,58.7,77.1,0.0,12.8,16.560012598065494,37.5,44.14,Light Rain,0,0,1,0,0,0,0,0
37,australia,02/07/1970,83.0,61.1,71.3,0.0,18.3,16.560012598065494,37.5,55.79,Light Rain,0,0,1,0,0,0,0,0
38,australia,02/08/1970,79.1,63.6,69.7,0.0,8.1,16.560012598065494,61.3,69.82,Light Rain,0,0,1,0,0,0,0,0
39,australia,02/09/1970,92.0,59.3,75.2,0.0,13.9,16.560012598065494,30.0,64.99,Light Rain,0,0,1,0,0,0,0,0
40,australia,02/10/1970,81.8,62.9,73.4,0.0,11.4,16.560012598065494,63.8,59.86,Light Rain,0,0,1,0,0,0,0,0
41,australia,02/11/1970,88.1,61.1,72.6,0.0,11.4,16.560012598065494,66.3,66.7,Light Rain,0,0,1,0,0,0,0,0
42,australia,02/12/1970,83.0,62.3,68.3,0.0,17.2,16.560012598065494,96.3,76.89,Light Rain,0,1,0,0,0,0,0,0
43,australia,02/13/1970,73.1,56.0,65.8,0.0,11.4,16.560012598065494,71.3,71.26,Light Rain,0,0,1,0,0,0,0,0
44,australia,02/14/1970,83.0,60.2,69.2,0.0,8.1,16.560012598065494,70.0,68.96,Light Rain,0,0,1,0,0,0,0,0
45,australia,02/15/1970,74.0,59.3,66.2,0.0,11.4,16.560012598065494,63.8,78.81,Light Rain,0,0,1,0,0,0,0,0
46,australia,02/16/1970,72.5,57.8,63.9,0.0,20.8,16.560012598065494,12.6,55.05,Light Rain,1,0,0,0,0,0,0,0
47,australia,02/17/1970,71.7,44.9,58.2,0.0,13.9,16.560012598065494,16.3,52.63,Light Rain,1,0,0,0,0,0,0,0
48,australia,02/18/1970,81.2,42.2,62.0,0.0,20.8,16.560012598065494,25.0,50.71,Light Rain,1,0,0,0,0,0,0,0
49,australia,02/19/1970,89.7,50.1,70.2,0.0,18.3,16.560012598065494,33.7,44.92,Light Rain,0,0,1,0,0,0,0,0
50,australia,02/20/1970,70.9,56.0,63.9,0.0,17.2,16.560012598065494,0.0,41.07,Light Rain,1,0,0,0,0,0,0,0
51,australia,02/21/1970,73.1,53.0,62.8,0.0,8.0,16.560012598065494,61.1,66.52,Light Rain,0,0,1,0,0,0,0,0
52,australia,02/22/1970,71.0,60.2,64.9,0.0,5.9,16.560012598065494,95.0,78.59,Light Rain,0,1,0,0,0,0,0,0
53,australia,02/23/1970,71.0,60.2,64.5,0.0,10.3,16.560012598065494,73.8,78.76,Light Rain,0,0,1,0,0,0,0,0
54,australia,02/24/1970,73.1,56.0,64.0,0.0,15.0,16.560012598065494,42.5,67.42,Light Rain,0,0,1,0,0,0,0,0
55,australia,02/25/1970,80.3,58.7,66.9,0.0,13.8,16.560012598065494,81.3,64.89,Light Rain,0,1,0,0,0,0,0,0
56,australia,02/26/1970,75.8,55.1,64.1,0.0,9.2,16.560012598065494,51.3,68.43,Light Rain,0,0,1,0,0,0,0,0
57,australia,02/27/1970,74.4,50.3,61.3,0.0,12.8,16.560012598065494,68.8,73.1,Light Rain,0,0,1,0,0,0,0,0
58,australia,02/28/1970,67.4,53.9,60.3,0.0,12.8,16.560012598065494,52.6,62.78,Light Rain,0,0,1,0,0,0,0,0
59,australia,03/01/1970,69.2,48.8,60.3,0.0,17.2,16.560012598065494,47.5,65.23,Light Rain,0,0,1,0,0,0,0,0
60,australia,03/02/1970,71.0,59.1,64.1,0.0,11.4,16.560012598065494,60.0,61.65,Light Rain,0,0,1,0,0,0,0,0
61,australia,03/03/1970,70.1,49.4,60.8,0.0,10.3,16.560012598065494,26.2,68.37,Light Rain,0,0,1,0,0,0,0,0
62,australia,03/04/1970,78.2,43.1,62.8,0.0,4.7,16.560012598065494,17.5,61.81,Light Rain,1,0,0,0,0,0,0,0
63,australia,03/05/1970,79.9,46.1,64.4,0.0,17.2,16.560012598065494,60.0,61.93,Light Rain,0,0,1,0,0,0,0,0
64,australia,03/06/1970,65.0,57.5,61.3,0.0,2.2,16.560012598065494,90.0,80.1,Light Rain,0,1,0,0,0,0,0,0
65,australia,03/07/1970,74.0,46.7,61.3,0.0,10.3,16.560012598065494,36.3,70.96,Light Rain,0,0,1,0,0,0,0,0
66,australia,03/08/1970,79.0,53.0,65.3,0.0,6.9,16.560012598065494,16.3,64.37,Light Rain,1,0,0,0,0,0,0,0
67,australia,03/09/1970,79.9,59.3,68.3,0.0,17.2,16.560012598065494,33.9,61.48,Light Rain,0,0,1,0,0,0,0,0
68,australia,03/10/1970,78.1,46.1,62.7,0.0,17.2,16.560012598065494,13.8,53.92,Light Rain,1,0,0,0,0,0,0,0
69,australia,03/11/1970,70.1,56.0,63.1,0.0,24.2,16.560012598065494,16.3,41.19,Light Rain,1,0,0,0,0,0,0,0
70,australia,03/12/1970,65.4,47.0,55.1,0.0,17.2,16.560012598065494,20.1,42.08,Light Rain,1,0,0,0,0,0,0,0
71,australia,03/13/1970,72.8,35.0,54.7,0.0,2.2,16.560012598065494,2.5,59.26,Light Rain,1,0,0,0,0,0,0,0
72,australia,03/14/1970,75.8,46.1,60.7,0.0,10.3,16.560012598065494,57.5,64.8,Light Rain,0,0,1,0,0,0,0,0
73,australia,03/15/1970,69.5,53.9,60.9,0.0,5.8,16.560012598065494,73.7,68.94,Light Rain,0,0,1,0,0,0,0,0
74,australia,03/16/1970,73.1,55.1,64.4,0.0,9.2,16.560012598065494,87.5,69.17,Light Rain,0,1,0,0,0,0,0,0
75,australia,03/17/1970,77.0,60.2,66.6,0.0,6.9,16.560012598065494,77.5,66.46,Light Rain,0,1,0,0,0,0,0,0
76,australia,03/18/1970,81.7,53.9,67.9,0.0,6.9,16.560012598065494,46.3,64.58,Light Rain,0,0,1,0,0,0,0,0
77,australia,03/19/1970,79.0,51.2,63.3,0.0,10.3,16.560012598065494,51.3,72.53,Light Rain,0,0,1,0,0,0,0,0
78,australia,03/20/1970,60.2,56.0,58.2,0.0,19.5,16.560012598065494,85.0,77.85,Light Rain,0,1,0,0,0,0,0,0
79,australia,03/21/1970,63.8,50.1,55.9,0.0,20.8,16.560012598065494,45.0,69.04,Light Rain,0,0,1,0,0,0,0,0
80,australia,03/22/1970,59.1,45.2,52.5,0.0,6.9,16.560012598065494,86.2,82.85,Light Rain,0,1,0,0,0,0,0,0
81,australia,03/23/1970,61.1,52.1,55.7,0.0,5.8,16.560012598065494,95.0,85.04,Light Rain,0,1,0,0,0,0,0,0
82,australia,03/24/1970,68.0,49.7,58.2,0.0,15.0,16.560012598065494,77.5,75.93,Light Rain,0,1,0,0,0,0,0,0
83,australia,03/25/1970,74.5,42.2,58.0,0.0,5.8,16.560012598065494,8.8,65.69,Light Rain,1,0,0,0,0,0,0,0
84,australia,03/26/1970,78.2,46.1,60.7,0.0,8.0,16.560012598065494,11.3,64.62,Light Rain,1,0,0,0,0,0,0,0
85,australia,03/27/1970,77.1,45.2,61.5,0.0,7.0,16.560012598065494,52.5,61.55,Light Rain,0,0,1,0,0,0,0,0
86,australia,03/28/1970,78.9,47.9,62.8,0.0,15.0,16.560012598065494,81.3,59.33,Light Rain,0,1,0,0,0,0,0,0
87,australia,03/29/1970,59.6,48.8,53.5,0.0,18.3,16.560012598065494,72.5,57.22,Light Rain,0,0,1,0,0,0,0,0
88,australia,03/30/1970,61.9,39.5,50.5,0.0,11.4,16.560012598065494,13.8,57.74,Light Rain,1,0,0,0,0,0,0,0
89,australia,03/31/1970,62.3,42.2,51.5,0.0,11.4,16.560012598065494,13.8,62.58,Light Rain,1,0,0,0,0,0,0,0
90,australia,04/01/1970,61.4,46.1,53.2,0.0,6.9,16.560012598065494,61.2,71.84,Light Rain,0,0,1,0,0,0,0,0
91,australia,04/02/1970,69.5,38.9,52.9,0.0,12.7,16.560012598065494,53.8,72.05,Light Rain,0,0,1,0,0,0,0,0
92,australia,04/03/1970,68.1,51.9,58.5,0.0,23.0,16.560012598065494,61.3,59.27,Light Rain,0,0,1,0,0,0,0,0
93,australia,04/04/1970,65.9,35.9,50.9,0.0,17.2,16.560012598065494,11.3,63.21,Light Rain,1,0,0,0,0,0,0,0
94,australia,04/05/1970,64.1,47.0,54.3,0.0,18.4,16.560012598065494,81.3,63.32,Light Rain,0,1,0,0,0,0,0,0
95,australia,04/06/1970,69.2,44.3,55.5,0.0,13.8,16.560012598065494,68.8,69.19,Light Rain,0,0,1,0,0,0,0,0
96,australia,04/07/1970,70.9,38.0,54.8,0.0,6.9,16.560012598065494,40.1,67.08,Light Rain,0,0,1,0,0,0,0,0
97,australia,04/08/1970,63.8,53.9,57.3,0.0,18.3,16.560012598065494,63.8,67.29,Light Rain,0,0,1,0,0,0,0,0
98,australia,04/09/1970,64.7,50.6,56.2,0.0,16.0,16.560012598065494,81.2,66.89,Light Rain,0,1,0,0,0,0,0,0
99,australia,04/10/1970,68.3,53.9,60.5,0.0,11.4,16.560012598065494,90.0,75.14,Light Rain,0,1,0,0,0,0,0,0
100,australia,04/11/1970,69.1,55.1,59.5,0.0,23.0,16.560012598065494,63.7,78.05,Light Rain,0,0,1,0,0,0,0,0
101,australia,04/12/1970,69.5,48.8,58.0,0.0,16.0,16.560012598065494,17.5,67.36,Light Rain,1,0,0,0,0,0,0,0
102,australia,04/13/1970,70.1,39.8,54.8,0.0,9.1,16.560012598065494,5.0,69.93,Light Rain,1,0,0,0,0,0,0,0
103,australia,04/14/1970,73.1,37.1,53.4,0.0,6.9,16.560012598065494,7.5,69.48,Light Rain,1,0,0,0,0,0,0,0
104,australia,04/15/1970,74.0,38.6,55.4,0.0,0.0,16.560012598065494,0.0,66.2,Light Rain,1,0,0,0,0,0,0,0
105,australia,04/16/1970,71.8,42.0,56.5,0.0,9.2,16.560012598065494,0.0,63.65,Light Rain,1,0,0,0,0,0,0,0
106,australia,04/17/1970,73.1,50.3,58.7,0.0,4.7,16.560012598065494,15.0,72.75,Light Rain,1,0,0,0,0,0,0,0
107,australia,04/18/1970,74.0,41.3,56.2,0.0,5.8,16.560012598065494,0.1,72.92,Light Rain,1,0,0,0,0,0,0,0
108,australia,04/19/1970,74.9,43.4,56.9,0.0,5.8,16.560012598065494,45.0,69.56,Light Rain,0,0,1,0,0,0,0,0
109,australia,04/20/1970,74.0,45.6,58.9,0.0,4.7,16.560012598065494,76.3,71.05,Light Rain,0,1,0,0,0,0,0,0
110,australia,04/21/1970,69.1,52.1,61.2,0.0,9.2,16.560012598065494,90.0,75.24,Light Rain,0,1,0,0,0,0,0,0
111,australia,04/22/1970,62.9,59.1,60.7,0.0,15.0,16.560012598065494,98.8,82.64,Light Rain,0,1,0,0,0,0,0,0
112,australia,04/23/1970,60.2,54.8,58.1,0.0,16.1,16.560012598065494,100.0,90.41,Light Rain,0,1,0,0,0,0,0,0
113,australia,04/24/1970,60.2,47.0,53.7,0.0,15.0,16.560012598065494,60.0,77.49,Light Rain,0,0,1,0,0,0,0,0
114,australia,04/25/1970,61.0,50.1,55.4,0.0,17.2,16.560012598065494,51.3,65.08,Light Rain,0,0,1,0,0,0,0,0
115,australia,04/26/1970,56.0,46.5,50.6,0.0,17.2,16.560012598065494,47.5,61.87,Light Rain,0,0,1,0,0,0,0,0
116,australia,04/27/1970,60.1,47.9,52.9,0.0,23.1,16.560012598065494,62.5,65.01,Light Rain,0,0,1,0,0,0,0,0
117,australia,04/28/1970,56.9,44.0,49.0,0.0,19.5,16.560012598065494,36.3,65.21,Light Rain,0,0,1,0,0,0,0,0
118,australia,04/29/1970,59.0,34.1,45.4,0.0,2.3,16.560012598065494,45.0,74.65,Light Rain,0,0,1,0,0,0,0,0
119,australia,04/30/1970,64.1,35.9,48.1,0.0,0.1,16.560012598065494,33.8,77.53,Light Rain,0,0,1,0,0,0,0,0
120,australia,05/01/1970,65.9,38.9,50.8,0.0,2.3,16.560012598065494,2.6,78.95,Light Rain,1,0,0,0,0,0,0,0
121,australia,05/02/1970,65.6,48.8,55.5,0.0,16.1,16.560012598065494,68.8,76.13,Light Rain,0,0,1,0,0,0,0,0
122,australia,05/03/1970,57.8,44.9,50.7,0.0,13.9,16.560012598065494,31.3,55.52,Light Rain,0,0,1,0,0,0,0,0
123,australia,05/04/1970,56.5,27.2,41.9,0.0,9.2,16.560012598065494,0.1,78.65,Light Rain,1,0,0,0,0,0,0,0
124,australia,05/05/1970,52.4,31.4,41.3,0.0,12.8,16.560012598065494,67.5,85.27,Light Rain,0,0,1,0,0,0,0,0
125,australia,05/06/1970,47.0,35.9,42.9,0.0,13.9,16.560012598065494,96.2,89.45,Light Rain,0,1,0,0,0,0,0,0
126,australia,05/07/1970,49.3,38.9,43.8,0.0,20.8,16.560012598065494,58.8,65.58,Light Rain,0,0,1,0,0,0,0,0
127,australia,05/08/1970,52.9,43.1,47.0,0.0,18.3,16.560012598065494,48.9,61.99,Light Rain,0,0,1,0,0,0,0,0
128,australia,05/09/1970,58.3,38.9,48.4,0.0,7.0,16.560012598065494,68.8,75.15,Light Rain,0,0,1,0,0,0,0,0
129,australia,05/10/1970,58.7,44.0,49.7,0.0,0.1,16.560012598065494,87.5,73.35,Light Rain,0,1,0,0,0,0,0,0
130,australia,05/11/1970,61.4,43.1,50.3,0.0,5.8,16.560012598065494,72.5,76.57,Light Rain,0,0,1,0,0,0,0,0
131,australia,05/12/1970,60.2,42.2,50.6,0.0,8.1,16.560012598065494,47.5,76.68,Light Rain,0,0,1,0,0,0,0,0
132,australia,05/13/1970,60.9,34.4,45.9,0.0,7.0,16.560012598065494,41.3,81.06,Light Rain,0,0,1,0,0,0,0,0
133,australia,05/14/1970,60.2,39.8,48.5,0.0,8.1,16.560012598065494,83.7,82.54,Light Rain,0,1,0,0,0,0,0,0
134,australia,05/15/1970,57.8,47.9,53.0,0.0,18.3,16.560012598065494,82.5,83.76,Light Rain,0,1,0,0,0,0,0,0
135,australia,05/16/1970,54.8,44.0,48.1,0.0,20.8,16.560012598065494,55.0,80.59,Light Rain,0,0,1,0,0,0,0,0
136,australia,05/17/1970,52.1,42.5,46.0,0.0,20.8,16.560012598065494,57.5,67.33,Light Rain,0,0,1,0,0,0,0,0
137,australia,05/18/1970,52.9,30.5,41.4,0.0,12.8,16.560012598065494,5.0,67.12,Light Rain,1,0,0,0,0,0,0,0
138,australia,05/19/1970,52.1,25.4,37.3,0.0,13.8,16.560012598065494,20.0,79.95,Light Rain,1,0,0,0,0,0,0,0
139,australia,05/20/1970,51.2,40.4,45.5,0.0,26.4,16.560012598065494,76.2,69.9,Light Rain,0,1,0,0,0,0,0,0
140,australia,05/21/1970,55.1,37.1,46.1,0.0,15.0,16.560012598065494,58.8,63.21,Light Rain,0,0,1,0,0,0,0,0
141,australia,05/22/1970,53.9,29.9,41.1,0.0,9.2,16.560012598065494,26.2,86.61,Light Rain,0,0,1,0,0,0,0,0
142,australia,05/23/1970,57.3,28.1,40.0,0.0,0.0,16.560012598065494,36.3,80.83,Light Rain,0,0,1,0,0,0,0,0
143,australia,05/24/1970,55.1,32.1,41.1,0.0,4.7,16.560012598065494,76.2,88.85,Light Rain,0,1,0,0,0,0,0,0
144,australia,05/25/1970,56.5,38.6,45.4,0.0,2.3,16.560012598065494,71.2,86.09,Light Rain,0,0,1,0,0,0,0,0
145,australia,05/26/1970,57.8,40.7,46.9,0.0,2.2,16.560012598065494,53.8,80.83,Light Rain,0,0,1,0,0,0,0,0
146,australia,05/27/1970,57.8,35.9,45.4,0.0,4.7,16.560012598065494,35.0,85.5,Light Rain,0,0,1,0,0,0,0,0
147,australia,05/28/1970,55.4,32.6,43.9,0.0,9.2,16.560012598065494,68.8,87.13,Light Rain,0,0,1,0,0,0,0,0
148,australia,05/29/1970,53.8,45.8,49.2,0.0,18.3,16.560012598065494,95.0,82.9,Light Rain,0,1,0,0,0,0,0,0
149,australia,05/30/1970,51.5,38.0,43.9,0.0,3.4,16.560012598065494,73.8,92.41,Light Rain,0,0,1,0,0,0,0,0
150,australia,05/31/1970,53.3,41.1,47.4,0.0,12.8,16.560012598065494,77.5,85.06,Light Rain,0,1,0,0,0,0,0,0
151,australia,06/01/1970,59.2,42.2,49.7,0.0,18.3,16.560012598065494,62.6,80.95,Light Rain,0,0,1,0,0,0,0,0
152,australia,06/02/1970,57.8,35.9,44.2,0.0,17.2,16.560012598065494,41.3,85.46,Light Rain,0,0,1,0,0,0,0,0
153,australia,06/03/1970,54.2,40.7,46.3,0.0,11.4,16.560012598065494,60.0,83.49,Light Rain,0,0,1,0,0,0,0,0
154,australia,06/04/1970,53.8,40.4,45.2,0.0,11.4,16.560012598065494,82.5,82.38,Light Rain,0,1,0,0,0,0,0,0
155,australia,06/05/1970,53.6,34.4,44.6,0.0,4.7,16.560012598065494,55.0,75.12,Light Rain,0,0,1,0,0,0,0,0
156,australia,06/06/1970,51.9,32.1,41.4,0.0,5.8,16.560012598065494,13.8,75.83,Light Rain,1,0,0,0,0,0,0,0
157,australia,06/07/1970,48.5,30.5,39.0,0.0,0.0,16.560012598065494,46.3,87.64,Light Rain,0,0,1,0,0,0,0,0
158,australia,06/08/1970,55.1,34.1,41.7,0.0,4.7,16.560012598065494,37.5,82.44,Light Rain,0,0,1,0,0,0,0,0
159,australia,06/09/1970,54.2,35.0,43.5,0.0,9.2,16.560012598065494,55.1,82.25,Light Rain,0,0,1,0,0,0,0,0
160,australia,06/10/1970,47.0,39.3,43.3,0.0,0.1,16.560012598065494,82.5,96.77,Light Rain,0,1,0,0,0,0,0,0
161,australia,06/11/1970,48.5,40.7,43.8,0.0,17.2,16.560012598065494,70.0,87.51,Light Rain,0,0,1,0,0,0,0,0
162,australia,06/12/1970,50.1,44.0,45.7,0.0,18.3,16.560012598065494,73.7,86.72,Light Rain,0,0,1,0,0,0,0,0
163,australia,06/13/1970,50.1,44.9,46.4,0.0,18.3,16.560012598065494,76.3,79.75,Light Rain,0,1,0,0,0,0,0,0
164,australia,06/14/1970,52.1,41.6,46.5,0.0,13.9,16.560012598065494,48.7,78.39,Light Rain,0,0,1,0,0,0,0,0
165,australia,06/15/1970,52.4,29.9,41.1,0.0,20.8,16.560012598065494,58.8,88.33,Light Rain,0,0,1,0,0,0,0,0
166,australia,06/16/1970,48.8,40.4,43.7,0.0,19.5,16.560012598065494,81.2,82.03,Light Rain,0,1,0,0,0,0,0,0
167,australia,06/17/1970,56.0,39.0,45.8,0.0,6.9,16.560012598065494,47.5,74.51,Light Rain,0,0,1,0,0,0,0,0
168,australia,06/18/1970,54.2,27.6,38.9,0.0,0.0,16.560012598065494,6.3,80.79,Light Rain,1,0,0,0,0,0,0,0
169,australia,06/19/1970,53.0,29.0,40.5,0.0,11.4,16.560012598065494,78.8,81.8,Light Rain,0,1,0,0,0,0,0,0
170,australia,06/20/1970,54.7,31.7,40.1,0.0,11.4,16.560012598065494,57.6,87.83,Light Rain,0,0,1,0,0,0,0,0
171,australia,06/21/1970,55.1,38.0,44.1,0.0,5.8,16.560012598065494,92.5,90.02,Light Rain,0,1,0,0,0,0,0,0
172,australia,06/22/1970,55.1,43.4,47.9,0.0,11.4,16.560012598065494,52.5,80.58,Light Rain,0,0,1,0,0,0,0,0
173,australia,06/23/1970,56.0,29.0,39.1,0.0,0.1,16.560012598065494,7.5,81.07,Light Rain,1,0,0,0,0,0,0,0
174,australia,06/24/1970,51.2,29.0,36.9,0.0,0.1,16.560012598065494,50.0,93.98,Light Rain,0,0,1,0,0,0,0,0
175,australia,06/25/1970,50.3,29.0,37.4,0.0,3.4,16.560012598065494,61.3,89.39,Light Rain,0,0,1,0,0,0,0,0
176,australia,06/26/1970,56.5,27.8,42.0,0.0,17.3,16.560012598065494,43.7,82.69,Light Rain,0,0,1,0,0,0,0,0
177,australia,06/27/1970,51.2,44.9,48.0,0.0,19.4,16.560012598065494,64.9,72.64,Light Rain,0,0,1,0,0,0,0,0
178,australia,06/28/1970,51.0,44.0,47.0,0.0,18.3,16.560012598065494,55.0,72.44,Light Rain,0,0,1,0,0,0,0,0
179,australia,06/29/1970,53.9,43.4,47.4,0.0,23.0,16.560012598065494,25.0,78.64,Light Rain,1,0,0,0,0,0,0,0
180,australia,06/30/1970,54.7,42.2,47.7,0.0,23.0,16.560012598065494,70.0,80.11,Light Rain,0,0,1,0,0,0,0,0
181,australia,07/01/1970,53.0,44.3,47.8,0.0,25.3,16.560012598065494,34.9,77.53,Light Rain,0,0,1,0,0,0,0,0
182,australia,07/02/1970,48.8,39.8,44.4,0.0,17.2,16.560012598065494,52.5,70.57,Light Rain,0,0,1,0,0,0,0,0
183,australia,07/03/1970,46.7,23.6,34.6,0.0,11.4,16.560012598065494,16.2,85.43,Light Rain,1,0,0,0,0,0,0,0
184,australia,07/04/1970,48.8,25.1,38.6,0.0,20.7,16.560012598065494,16.3,75.31,Light Rain,1,0,0,0,0,0,0,0
185,australia,07/05/1970,52.4,43.1,47.7,0.0,21.9,16.560012598065494,80.0,77.77,Light Rain,0,1,0,0,0,0,0,0
186,australia,07/06/1970,54.8,41.3,46.3,0.0,13.8,16.560012598065494,23.7,76.26,Light Rain,1,0,0,0,0,0,0,0
187,australia,07/07/1970,55.1,26.3,39.3,0.0,12.8,16.560012598065494,22.6,80.35,Light Rain,1,0,0,0,0,0,0,0
188,australia,07/08/1970,56.0,30.8,43.1,0.0,16.1,16.560012598065494,52.5,75.4,Light Rain,0,0,1,0,0,0,0,0
189,australia,07/09/1970,51.5,38.0,44.6,0.0,15.0,16.560012598065494,8.8,62.68,Light Rain,1,0,0,0,0,0,0,0
190,australia,07/10/1970,47.0,34.1,40.3,0.0,18.2,16.560012598065494,53.8,77.04,Light Rain,0,0,1,0,0,0,0,0
191,australia,07/11/1970,47.4,23.1,32.5,0.0,15.0,16.560012598065494,31.2,81.96,Light Rain,0,0,1,0,0,0,0,0
192,australia,07/12/1970,50.0,38.9,42.4,0.0,18.4,16.560012598065494,11.3,72.58,Light Rain,1,0,0,0,0,0,0,0
193,australia,07/13/1970,44.0,26.0,33.8,0.0,8.0,16.560012598065494,52.4,89.19,Light Rain,0,0,1,0,0,0,0,0
194,australia,07/14/1970,44.3,28.5,35.4,0.0,2.2,16.560012598065494,61.3,84.38,Light Rain,0,0,1,0,0,0,0,0
195,australia,07/15/1970,47.0,29.6,37.0,0.0,8.0,16.560012598065494,93.8,80.3,Light Rain,0,1,0,0,0,0,0,0
196,australia,07/16/1970,50.6,23.3,37.3,0.0,19.4,16.560012598065494,32.5,70.96,Light Rain,0,0,1,0,0,0,0,0
197,australia,07/17/1970,51.2,42.2,45.9,0.0,17.2,16.560012598065494,84.9,71.45,Light Rain,0,1,0,0,0,0,0,0
