Entity,Code,Year,Oil Consumption - EJ
Africa,,1965,1.1732413548078602
Africa,,1966,1.28415363949191
Africa,,1967,1.27379893517198
Africa,,1968,1.34421856736932
Africa,,1969,1.3627294734038002
Africa,,1970,1.50626386644244
Africa,,1971,1.70294565134609
Africa,,1972,1.84581668034922
Africa,,1973,1.98518736043262
Africa,,1974,2.05210429651386
Africa,,1975,2.14712670149274
Africa,,1976,2.3839528754266097
Africa,,1977,2.52397466194045
Africa,,1978,2.6573532280512997
Africa,,1979,2.8336725341138
Africa,,1980,2.9983502477734203
Africa,,1981,3.1909582320609395
Africa,,1982,3.3499432403536997
Africa,,1983,3.4637281296136804
Africa,,1984,3.5374951419578498
Africa,,1985,3.6170325400156003
Africa,,1986,3.56344529300922
Africa,,1987,3.74359887984496
Africa,,1988,3.9181836824776806
Africa,,1989,4.06275989236045
Africa,,1990,4.126926071048721
Africa,,1991,4.15549736029661
Africa,,1992,4.2513721108949305
Africa,,1993,4.30087810305575
Africa,,1994,4.400074706606031
Africa,,1995,4.55397468947989
Africa,,1996,4.6672582667882505
Africa,,1997,4.79383338874449
Africa,,1998,4.9097416677440995
Africa,,1999,5.086056238019781
Africa,,2000,5.1143137076989005
Africa,,2001,5.18028583611191
Africa,,2002,5.27439228151107
Africa,,2003,5.41533890944901
Africa,,2004,5.673156575819861
Africa,,2005,5.9591704927826905
Africa,,2006,6.00011321579651
Africa,,2007,6.200857151467151
Africa,,2008,6.54906627684515
Africa,,2009,6.78793944605963
Africa,,2010,7.12772164412035
Africa,,2011,6.9344420623771
Africa,,2012,7.31197000205143
Africa,,2013,7.573095872721161
Africa,,2014,7.6999415382708705
Africa,,2015,7.87437048412366
Africa,,2016,7.945153048250741
Africa,,2017,7.9909102580912
Africa,,2018,8.0740461195408
Africa,,2019,8.27863984509892
Algeria,DZA,1965,0.055458907
Algeria,DZA,1966,0.072981739
Algeria,DZA,1967,0.068191312
Algeria,DZA,1968,0.072602285
Algeria,DZA,1969,0.076701348
Algeria,DZA,1970,0.087651651
Algeria,DZA,1971,0.098784181
Algeria,DZA,1972,0.108437091
Algeria,DZA,1973,0.11844124199999999
Algeria,DZA,1974,0.131557827
Algeria,DZA,1975,0.14627040300000002
Algeria,DZA,1976,0.168183837
Algeria,DZA,1977,0.190103377
Algeria,DZA,1978,0.196588601
Algeria,DZA,1979,0.23514702199999998
Algeria,DZA,1980,0.238328748
Algeria,DZA,1981,0.256763062
Algeria,DZA,1982,0.272064304
Algeria,DZA,1983,0.305612716
Algeria,DZA,1984,0.338407223
Algeria,DZA,1985,0.34759369100000004
Algeria,DZA,1986,0.352876515
Algeria,DZA,1987,0.35676188600000003
Algeria,DZA,1988,0.357021355
Algeria,DZA,1989,0.37417198
Algeria,DZA,1990,0.402521817
Algeria,DZA,1991,0.39826003
Algeria,DZA,1992,0.40065356
Algeria,DZA,1993,0.39871755600000003
Algeria,DZA,1994,0.381783225
Algeria,DZA,1995,0.37131221799999997
Algeria,DZA,1996,0.35431948700000004
Algeria,DZA,1997,0.35151631
Algeria,DZA,1998,0.362371493
Algeria,DZA,1999,0.356034045
Algeria,DZA,2000,0.37127692700000003
Algeria,DZA,2001,0.38439120200000004
Algeria,DZA,2002,0.426230027
Algeria,DZA,2003,0.443426825
Algeria,DZA,2004,0.463488589
Algeria,DZA,2005,0.48316818563999997
Algeria,DZA,2006,0.5034445947
Algeria,DZA,2007,0.56300398731025
Algeria,DZA,2008,0.611697227023
Algeria,DZA,2009,0.648483946
Algeria,DZA,2010,0.648175878
Algeria,DZA,2011,0.6920195509999999
Algeria,DZA,2012,0.735822964
Algeria,DZA,2013,0.7688749859999999
Algeria,DZA,2014,0.79893055
Algeria,DZA,2015,0.8501345398000001
Algeria,DZA,2016,0.8259877415000001
Algeria,DZA,2017,0.8111603359
Algeria,DZA,2018,0.8292736364
Algeria,DZA,2019,0.8817371208
Argentina,ARG,1965,0.936501457724806
Argentina,ARG,1966,0.9668332872630179
Argentina,ARG,1967,0.9906718548475278
Argentina,ARG,1968,1.01162691819039
Argentina,ARG,1969,1.0511343141590799
Argentina,ARG,1970,0.9437752874225259
Argentina,ARG,1971,1.007910396
Argentina,ARG,1972,1.009286106
Argentina,ARG,1973,1.012744459
Argentina,ARG,1974,1.016294291
Argentina,ARG,1975,0.95738496
Argentina,ARG,1976,0.9945421309999999
Argentina,ARG,1977,1.048462724
Argentina,ARG,1978,1.0484245159999999
Argentina,ARG,1979,1.108975094
Argentina,ARG,1980,1.037729972
Argentina,ARG,1981,0.9620413659999999
Argentina,ARG,1982,0.922755709
Argentina,ARG,1983,0.939376469
Argentina,ARG,1984,0.885555937
Argentina,ARG,1985,0.8010132659999999
Argentina,ARG,1986,0.9200895920000001
Argentina,ARG,1987,0.98201877
Argentina,ARG,1988,0.979305352
Argentina,ARG,1989,0.888442783
Argentina,ARG,1990,0.840395122
Argentina,ARG,1991,0.8658084079999999
Argentina,ARG,1992,0.9145580870000001
Argentina,ARG,1993,0.90585889
Argentina,ARG,1994,0.8756600840000001
Argentina,ARG,1995,0.87084427
Argentina,ARG,1996,0.9051270570000001
Argentina,ARG,1997,0.906223687
Argentina,ARG,1998,0.9262504840000001
Argentina,ARG,1999,0.8624358529999999
Argentina,ARG,2000,0.871115993
Argentina,ARG,2001,0.839211487
Argentina,ARG,2002,0.7735444770000001
Argentina,ARG,2003,0.796118012
Argentina,ARG,2004,0.8375302240000001
Argentina,ARG,2005,0.890232611875
Argentina,ARG,2006,0.9358565389395942
Argentina,ARG,2007,1.03953201984136
Argentina,ARG,2008,1.06903855205336
Argentina,ARG,2009,1.04695621103385
Argentina,ARG,2010,1.1746565094418002
Argentina,ARG,2011,1.1763116801917801
Argentina,ARG,2012,1.22303093003574
Argentina,ARG,2013,1.31108195234113
Argentina,ARG,2014,1.2854613455212
Argentina,ARG,2015,1.3222450989028502
Argentina,ARG,2016,1.29374402213334
Argentina,ARG,2017,1.25962082255732
Argentina,ARG,2018,1.20352201978679
Argentina,ARG,2019,1.18557998955182
Asia Pacific,,1965,6.82870408044678
Asia Pacific,,1966,7.8691954821662105
Asia Pacific,,1967,9.17131491851091
Asia Pacific,,1968,10.4878924490129
Asia Pacific,,1969,12.1840356232781
Asia Pacific,,1970,14.166869228737399
Asia Pacific,,1971,15.753187858115899
Asia Pacific,,1972,16.9640522159199
Asia Pacific,,1973,19.2994251599296
Asia Pacific,,1974,19.174432243190502
Asia Pacific,,1975,19.0841721994554
Asia Pacific,,1976,20.2965265067321
Asia Pacific,,1977,21.3382975956126
Asia Pacific,,1978,22.645353568184902
Asia Pacific,,1979,23.2371170577963
Asia Pacific,,1980,22.0347429304371
Asia Pacific,,1981,21.4075901882687
Asia Pacific,,1982,20.7358255842137
Asia Pacific,,1983,21.041152032257198
Asia Pacific,,1984,21.8427343408834
Asia Pacific,,1985,21.788192170889396
Asia Pacific,,1986,22.6521170842942
Asia Pacific,,1987,23.3854163439431
Asia Pacific,,1988,25.4021254286523
Asia Pacific,,1989,26.961251128123102
Asia Pacific,,1990,28.483585976785697
Asia Pacific,,1991,29.717194511857702
Asia Pacific,,1992,31.7260896503902
Asia Pacific,,1993,33.117893622634604
Asia Pacific,,1994,35.0769607483653
Asia Pacific,,1995,37.222949011389105
Asia Pacific,,1996,39.032866551301
Asia Pacific,,1997,40.924758452789
Asia Pacific,,1998,40.0000256303714
Asia Pacific,,1999,41.8689372267166
Asia Pacific,,2000,43.0928554055458
Asia Pacific,,2001,43.3618632738272
Asia Pacific,,2002,44.75555148584699
Asia Pacific,,2003,46.6127928230528
Asia Pacific,,2004,49.205450561359605
Asia Pacific,,2005,49.6006058596941
Asia Pacific,,2006,50.761948750729196
Asia Pacific,,2007,52.4554881138895
Asia Pacific,,2008,52.231751370519895
Asia Pacific,,2009,52.655649263491796
Asia Pacific,,2010,55.972500811588205
Asia Pacific,,2011,57.7495948005554
Asia Pacific,,2012,60.17664225030379
Asia Pacific,,2013,61.1714204162056
Asia Pacific,,2014,62.1266529011863
Asia Pacific,,2015,64.5019136989127
Asia Pacific,,2016,66.8843865988548
Asia Pacific,,2017,68.8243570962051
Asia Pacific,,2018,70.2673089720399
Asia Pacific,,2019,71.5393426665148
Australia,AUS,1965,0.652022942
Australia,AUS,1966,0.770571187
Australia,AUS,1967,0.84379596
Australia,AUS,1968,0.9190259559999999
Australia,AUS,1969,0.9448132459999999
Australia,AUS,1970,1.044703518
Australia,AUS,1971,1.099960433
Australia,AUS,1972,1.11972008
Australia,AUS,1973,1.194814635
Australia,AUS,1974,1.266246588
Australia,AUS,1975,1.25317627
Australia,AUS,1976,1.280957347
Australia,AUS,1977,1.341362727
Australia,AUS,1978,1.3511304582484698
Australia,AUS,1979,1.3745072357127899
Australia,AUS,1980,1.31826634733266
Australia,AUS,1981,1.27563597373583
Australia,AUS,1982,1.2815164920386999
Australia,AUS,1983,1.2593653520959098
Australia,AUS,1984,1.31927807393378
Australia,AUS,1985,1.2602622058586102
Australia,AUS,1986,1.28981918687757
Australia,AUS,1987,1.3143770495648002
Australia,AUS,1988,1.376739524508
Australia,AUS,1989,1.42622850149855
Australia,AUS,1990,1.4469889541202
Australia,AUS,1991,1.40697578908058
Australia,AUS,1992,1.4131959673588002
Australia,AUS,1993,1.48494872404021
Australia,AUS,1994,1.54131207376372
Australia,AUS,1995,1.5896215304758399
Australia,AUS,1996,1.61443394944959
Australia,AUS,1997,1.6435247094563201
Australia,AUS,1998,1.64150390917848
Australia,AUS,1999,1.69253042251839
Australia,AUS,2000,1.68356882942081
Australia,AUS,2001,1.69432928125508
Australia,AUS,2002,1.68876323036615
Australia,AUS,2003,1.68765918613979
Australia,AUS,2004,1.73548538813413
Australia,AUS,2005,1.72408692662595
Australia,AUS,2006,1.86514043736472
Australia,AUS,2007,1.8430088359974097
Australia,AUS,2008,1.8453582915136497
Australia,AUS,2009,1.83444742502011
Australia,AUS,2010,1.81808609959128
Australia,AUS,2011,1.9362222134087301
Australia,AUS,2012,2.01129111352763
Australia,AUS,2013,2.0475916482062804
Australia,AUS,2014,2.06943168425029
Australia,AUS,2015,1.9962554456709498
Australia,AUS,2016,2.01268849762097
Australia,AUS,2017,2.10465035321053
Australia,AUS,2018,2.15910540729978
Australia,AUS,2019,2.14271700842601
Austria,AUT,1965,0.235070909
Austria,AUT,1966,0.25843989
Austria,AUT,1967,0.275573203
Austria,AUT,1968,0.318477842
Austria,AUT,1969,0.35001358
Austria,AUT,1970,0.385357127
Austria,AUT,1971,0.430585294
Austria,AUT,1972,0.46484234700000004
Austria,AUT,1973,0.50374012
Austria,AUT,1974,0.45081964399999996
Austria,AUT,1975,0.455613329
Austria,AUT,1976,0.494680791
Austria,AUT,1977,0.47371154600000004
Austria,AUT,1978,0.509650909
Austria,AUT,1979,0.530671539
Austria,AUT,1980,0.517994816
Austria,AUT,1981,0.470271189
Austria,AUT,1982,0.446042848
Austria,AUT,1983,0.43228722399999997
Austria,AUT,1984,0.42047447299999996
Austria,AUT,1985,0.421149327
Austria,AUT,1986,0.443585877
Austria,AUT,1987,0.456697242
Austria,AUT,1988,0.45352069799999994
Austria,AUT,1989,0.44719994
Austria,AUT,1990,0.46508483934283895
Austria,AUT,1991,0.502039748844939
Austria,AUT,1992,0.488892636030511
Austria,AUT,1993,0.492922086032495
Austria,AUT,1994,0.4886775393560779
Austria,AUT,1995,0.4875473571463221
Austria,AUT,1996,0.504375231361556
Austria,AUT,1997,0.512276099004258
Austria,AUT,1998,0.531850011613764
Austria,AUT,1999,0.522696569219324
Austria,AUT,2000,0.511784791093147
Austria,AUT,2001,0.555343798943725
Austria,AUT,2002,0.5670607834578311
Austria,AUT,2003,0.6135990605692441
Austria,AUT,2004,0.597133839026926
Austria,AUT,2005,0.5946995689608149
Austria,AUT,2006,0.5942630522691039
Austria,AUT,2007,0.559040847512432
Austria,AUT,2008,0.553594054509996
Austria,AUT,2009,0.5256800175224839
Austria,AUT,2010,0.548830165364514
Austria,AUT,2011,0.512335311994391
Austria,AUT,2012,0.512070403606535
Austria,AUT,2013,0.52839143848812
Austria,AUT,2014,0.5068455111434
Austria,AUT,2015,0.50472507892476
Austria,AUT,2016,0.522303839643662
Austria,AUT,2017,0.529730140755242
Austria,AUT,2018,0.5369241329626429
Austria,AUT,2019,0.5481019230404629
Azerbaijan,AZE,1985,0.349867971765085
Azerbaijan,AZE,1986,0.36654253468137504
Azerbaijan,AZE,1987,0.344976870364734
Azerbaijan,AZE,1988,0.353315703035821
Azerbaijan,AZE,1989,0.344524375533572
Azerbaijan,AZE,1990,0.361421382247105
Azerbaijan,AZE,1991,0.348484060388353
Azerbaijan,AZE,1992,0.339550090493225
Azerbaijan,AZE,1993,0.33859946660162604
Azerbaijan,AZE,1994,0.31017248615989196
Azerbaijan,AZE,1995,0.279637918626016
Azerbaijan,AZE,1996,0.251179281056911
Azerbaijan,AZE,1997,0.23904966457723603
Azerbaijan,AZE,1998,0.25154457652845497
Azerbaijan,AZE,1999,0.24115929300813
Azerbaijan,AZE,2000,0.267358698940379
Azerbaijan,AZE,2001,0.170173227048781
Azerbaijan,AZE,2002,0.15667007800000002
Azerbaijan,AZE,2003,0.18215889899999999
Azerbaijan,AZE,2004,0.196463174
Azerbaijan,AZE,2005,0.229674641
Azerbaijan,AZE,2006,0.20560528792
Azerbaijan,AZE,2007,0.19387749422000003
Azerbaijan,AZE,2008,0.155000506
Azerbaijan,AZE,2009,0.1445401657
Azerbaijan,AZE,2010,0.1426912386
Azerbaijan,AZE,2011,0.1748936623
Azerbaijan,AZE,2012,0.1829167489
Azerbaijan,AZE,2013,0.19909490850000003
Azerbaijan,AZE,2014,0.195458971692891
Azerbaijan,AZE,2015,0.19836684873649302
Azerbaijan,AZE,2016,0.197045921826066
Azerbaijan,AZE,2017,0.198799587623314
Azerbaijan,AZE,2018,0.208355103964223
Azerbaijan,AZE,2019,0.214999111189012
Bangladesh,BGD,1971,0.02928705
Bangladesh,BGD,1972,0.035708464
Bangladesh,BGD,1973,0.040349178
Bangladesh,BGD,1974,0.041974432
Bangladesh,BGD,1975,0.049074462
Bangladesh,BGD,1976,0.053095950999999995
Bangladesh,BGD,1977,0.052282102000000004
Bangladesh,BGD,1978,0.055656437
Bangladesh,BGD,1979,0.061604412000000004
Bangladesh,BGD,1980,0.06944761
Bangladesh,BGD,1981,0.071614589
Bangladesh,BGD,1982,0.07063675900000001
Bangladesh,BGD,1983,0.063170981
Bangladesh,BGD,1984,0.06365539
Bangladesh,BGD,1985,0.071059554
Bangladesh,BGD,1986,0.076591754
Bangladesh,BGD,1987,0.07540374799999999
Bangladesh,BGD,1988,0.075543342
Bangladesh,BGD,1989,0.08259103200000001
Bangladesh,BGD,1990,0.080020162
Bangladesh,BGD,1991,0.074242299
Bangladesh,BGD,1992,0.082815346
Bangladesh,BGD,1993,0.092769005
Bangladesh,BGD,1994,0.096684591
Bangladesh,BGD,1995,0.12547254900000002
Bangladesh,BGD,1996,0.128183338
Bangladesh,BGD,1997,0.147156975
Bangladesh,BGD,1998,0.162200712
Bangladesh,BGD,1999,0.144661857
Bangladesh,BGD,2000,0.142155806
Bangladesh,BGD,2001,0.169800245
Bangladesh,BGD,2002,0.170511886705
Bangladesh,BGD,2003,0.176747129849
Bangladesh,BGD,2004,0.16678592101700002
Bangladesh,BGD,2005,0.167842280233
Bangladesh,BGD,2006,0.169642659617
Bangladesh,BGD,2007,0.160414086479
Bangladesh,BGD,2008,0.162981474229
Bangladesh,BGD,2009,0.152393471285
Bangladesh,BGD,2010,0.16977921312
Bangladesh,BGD,2011,0.21939266624899997
Bangladesh,BGD,2012,0.2341384877
Bangladesh,BGD,2013,0.229224245847
Bangladesh,BGD,2014,0.257371973126297
Bangladesh,BGD,2015,0.272396108027064
Bangladesh,BGD,2016,0.298116806705095
Bangladesh,BGD,2017,0.33381186544607894
Bangladesh,BGD,2018,0.381724781022605
Bangladesh,BGD,2019,0.36583703475681
Belarus,BLR,1985,1.0668252591719
Belarus,BLR,1986,1.2604270467116698
Belarus,BLR,1987,1.24670247934752
Belarus,BLR,1988,1.20768893683166
Belarus,BLR,1989,1.13085686545589
Belarus,BLR,1990,1.0457207474294201
Belarus,BLR,1991,1.01121485363311
Belarus,BLR,1992,0.861451352
Belarus,BLR,1993,0.613968396
Belarus,BLR,1994,0.49816280700000004
Belarus,BLR,1995,0.452012462
Belarus,BLR,1996,0.44448874200000005
Belarus,BLR,1997,0.38829708399999996
Belarus,BLR,1998,0.367536265
Belarus,BLR,1999,0.336993802
Belarus,BLR,2000,0.330536905
Belarus,BLR,2001,0.32223400399999996
Belarus,BLR,2002,0.33491434
Belarus,BLR,2003,0.341896954
Belarus,BLR,2004,0.34133771399999996
Belarus,BLR,2005,0.318042408
Belarus,BLR,2006,0.371073046
Belarus,BLR,2007,0.339104677
Belarus,BLR,2008,0.336259074
Belarus,BLR,2009,0.388771748
Belarus,BLR,2010,0.313526347
Belarus,BLR,2011,0.35619243
Belarus,BLR,2012,0.435802952
Belarus,BLR,2013,0.300298949
Belarus,BLR,2014,0.339528441439024
Belarus,BLR,2015,0.289916694428683
Belarus,BLR,2016,0.28503490249049396
Belarus,BLR,2017,0.28516458631388797
Belarus,BLR,2018,0.309440019435201
Belarus,BLR,2019,0.31792210591236403
Belgium,BEL,1965,0.6784731340000001
Belgium,BEL,1966,0.6921371409999999
Belgium,BEL,1967,0.7633139090000001
Belgium,BEL,1968,0.8861731740000001
Belgium,BEL,1969,1.0224250529999999
Belgium,BEL,1970,1.115336335
Belgium,BEL,1971,1.143023187
Belgium,BEL,1972,1.236500908
Belgium,BEL,1973,1.298283476
Belgium,BEL,1974,1.143662455
Belgium,BEL,1975,1.085363028
Belgium,BEL,1976,1.132136934
Belgium,BEL,1977,1.113515031
Belgium,BEL,1978,1.188181878
Belgium,BEL,1979,1.1808624540000001
Belgium,BEL,1980,1.09142165
Belgium,BEL,1981,1.000371434
Belgium,BEL,1982,0.947249617
Belgium,BEL,1983,0.859519823
Belgium,BEL,1984,0.831643492
Belgium,BEL,1985,0.84412396
Belgium,BEL,1986,0.953799168
Belgium,BEL,1987,0.960654241
Belgium,BEL,1988,0.9908175370000001
Belgium,BEL,1989,0.9730999929999999
Belgium,BEL,1990,1.03594264973284
Belgium,BEL,1991,1.10903286249342
Belgium,BEL,1992,1.12720598114127
Belgium,BEL,1993,1.10904975012043
Belgium,BEL,1994,1.21255086718749
Belgium,BEL,1995,1.20017303930039
Belgium,BEL,1996,1.3013178791111202
Belgium,BEL,1997,1.33078931303163
Belgium,BEL,1998,1.35050895490431
Belgium,BEL,1999,1.30454216017148
Belgium,BEL,2000,1.33757462158772
Belgium,BEL,2001,1.35839812310081
Belgium,BEL,2002,1.36542610588141
Belgium,BEL,2003,1.4401487426640098
Belgium,BEL,2004,1.4563239776128798
Belgium,BEL,2005,1.44824975027659
Belgium,BEL,2006,1.4430606478952501
Belgium,BEL,2007,1.4561895790013601
Belgium,BEL,2008,1.5300375051701498
Belgium,BEL,2009,1.3786690010748202
Belgium,BEL,2010,1.4270121633867
Belgium,BEL,2011,1.33207548153986
Belgium,BEL,2012,1.28861508125259
Belgium,BEL,2013,1.32269075527578
Belgium,BEL,2014,1.3046354840451497
Belgium,BEL,2015,1.34625499158425
Belgium,BEL,2016,1.36822896510955
Belgium,BEL,2017,1.39264556828233
Belgium,BEL,2018,1.421913571346
Belgium,BEL,2019,1.3811219473478897
Brazil,BRA,1965,0.639830074
Brazil,BRA,1966,0.697671357
Brazil,BRA,1967,0.719970241
Brazil,BRA,1968,0.8647061620000001
Brazil,BRA,1969,0.948843763
Brazil,BRA,1970,1.073585612
Brazil,BRA,1971,1.18294191
Brazil,BRA,1972,1.3607204730000002
Brazil,BRA,1973,1.675193699
Brazil,BRA,1974,1.806622573
Brazil,BRA,1975,1.86496283
Brazil,BRA,1976,2.017241982
Brazil,BRA,1977,2.063231488
Brazil,BRA,1978,2.244438508
Brazil,BRA,1979,2.358500166
Brazil,BRA,1980,2.2775403880000002
Brazil,BRA,1981,2.172989371
Brazil,BRA,1982,2.202736441
Brazil,BRA,1983,2.0912146469999997
Brazil,BRA,1984,2.116788128
Brazil,BRA,1985,2.148164638
Brazil,BRA,1986,2.37232696
Brazil,BRA,1987,2.440972056
Brazil,BRA,1988,2.483760043
Brazil,BRA,1989,2.502684441
Brazil,BRA,1990,2.471653373
Brazil,BRA,1991,2.4995190309999997
Brazil,BRA,1992,2.694964925
Brazil,BRA,1993,2.803679617
Brazil,BRA,1994,2.9929388180000003
Brazil,BRA,1995,3.123757653
Brazil,BRA,1996,3.322951855
Brazil,BRA,1997,3.571374166
Brazil,BRA,1998,3.722883395
Brazil,BRA,1999,3.7796989119999997
Brazil,BRA,2000,3.7216639660000004
Brazil,BRA,2001,3.78264999896743
Brazil,BRA,2002,3.7065105060618597
Brazil,BRA,2003,3.59684847468124
Brazil,BRA,2004,3.7171029771859403
Brazil,BRA,2005,3.79499449705097
Brazil,BRA,2006,3.86821974872318
Brazil,BRA,2007,4.02150141776285
Brazil,BRA,2008,4.20003031602504
Brazil,BRA,2009,4.16206219932342
Brazil,BRA,2010,4.53926581481008
Brazil,BRA,2011,4.82593962404112
Brazil,BRA,2012,4.97789180642871
Brazil,BRA,2013,5.26429290327442
Brazil,BRA,2014,5.42551620052132
Brazil,BRA,2015,5.08954342451542
Brazil,BRA,2016,4.83100558266237
Brazil,BRA,2017,4.90011470757116
Brazil,BRA,2018,4.69202099969759
Brazil,BRA,2019,4.73052401958335
Bulgaria,BGR,1965,0.1573757
Bulgaria,BGR,1966,0.17954679
Bulgaria,BGR,1967,0.22580082
Bulgaria,BGR,1968,0.26761719
Bulgaria,BGR,1969,0.32860364
Bulgaria,BGR,1970,0.381741275
Bulgaria,BGR,1971,0.419864841
Bulgaria,BGR,1972,0.436624474
Bulgaria,BGR,1973,0.46039730799999995
Bulgaria,BGR,1974,0.478753265
Bulgaria,BGR,1975,0.507459265
Bulgaria,BGR,1976,0.527351162
Bulgaria,BGR,1977,0.548232093
Bulgaria,BGR,1978,0.564472263
Bulgaria,BGR,1979,0.5816157470000001
Bulgaria,BGR,1980,0.594073875
Bulgaria,BGR,1981,0.529509055
Bulgaria,BGR,1982,0.51311475
Bulgaria,BGR,1983,0.49552570700000004
Bulgaria,BGR,1984,0.475844174
Bulgaria,BGR,1985,0.439701571
Bulgaria,BGR,1986,0.46348912200000003
Bulgaria,BGR,1987,0.445363036
Bulgaria,BGR,1988,0.472845122
Bulgaria,BGR,1989,0.461251654
Bulgaria,BGR,1990,0.42394136571830804
Bulgaria,BGR,1991,0.28666545848825103
Bulgaria,BGR,1992,0.25483247330693104
Bulgaria,BGR,1993,0.27442650541073604
Bulgaria,BGR,1994,0.259611742412125
Bulgaria,BGR,1995,0.26570621802773997
Bulgaria,BGR,1996,0.24835580403833
Bulgaria,BGR,1997,0.193918046040695
Bulgaria,BGR,1998,0.20572931640168599
Bulgaria,BGR,1999,0.18847514940782398
Bulgaria,BGR,2000,0.18197565532247198
Bulgaria,BGR,2001,0.19460366508254998
Bulgaria,BGR,2002,0.197402967331375
Bulgaria,BGR,2003,0.20472290823825798
Bulgaria,BGR,2004,0.200041266962994
Bulgaria,BGR,2005,0.21835274662547302
Bulgaria,BGR,2006,0.22503003929783602
Bulgaria,BGR,2007,0.220676365353043
Bulgaria,BGR,2008,0.21248525249291
Bulgaria,BGR,2009,0.194407749428268
Bulgaria,BGR,2010,0.173341408572083
Bulgaria,BGR,2011,0.165384164552734
Bulgaria,BGR,2012,0.17261708020374697
Bulgaria,BGR,2013,0.15948811242395802
Bulgaria,BGR,2014,0.169894598546009
Bulgaria,BGR,2015,0.191772518421795
Bulgaria,BGR,2016,0.19277470216218198
Bulgaria,BGR,2017,0.20105910746610298
Bulgaria,BGR,2018,0.20103928746408803
Bulgaria,BGR,2019,0.21298567143231198
CIS,,1965,7.18145842096822
CIS,,1966,7.6904906564030995
CIS,,1967,8.37915702561407
CIS,,1968,8.93201784832148
CIS,,1969,9.49816431939985
CIS,,1970,10.4559893618854
CIS,,1971,11.0850119465606
CIS,,1972,12.022779806331402
CIS,,1973,12.925434210449
CIS,,1974,14.199014248838198
CIS,,1975,14.8845468632847
CIS,,1976,15.295034220085
CIS,,1977,15.9074987636725
CIS,,1978,16.8807794659707
CIS,,1979,17.1768368548441
CIS,,1980,18.0061262254793
CIS,,1981,18.163119092077398
CIS,,1982,18.030522445981102
CIS,,1983,17.7671458039449
CIS,,1984,17.769706579734603
CIS,,1985,14.208776631665799
CIS,,1986,14.3908025288704
CIS,,1987,14.382219698097
CIS,,1988,14.3824422631726
CIS,,1989,14.456827464281302
CIS,,1990,14.2931836633002
CIS,,1991,13.8773052100548
CIS,,1992,13.003585320075901
CIS,,1993,10.690694912
CIS,,1994,9.26121759826169
CIS,,1995,8.16730343244971
CIS,,1996,7.171888397706361
CIS,,1997,7.07389153037619
CIS,,1998,6.7898080393332005
CIS,,1999,6.8091260843498
CIS,,2000,6.743779540166451
CIS,,2001,6.77857596876256
CIS,,2002,6.61367023445786
CIS,,2003,6.92526237911626
CIS,,2004,6.894155680304201
CIS,,2005,6.84871247494152
CIS,,2006,7.1491292123469
CIS,,2007,7.149976832091429
CIS,,2008,7.30827585927805
CIS,,2009,7.01778333372279
CIS,,2010,7.18480990981543
CIS,,2011,7.7170853450748
CIS,,2012,7.923299424180991
CIS,,2013,7.8323553336825595
CIS,,2014,8.203080727429098
CIS,,2015,7.8771487689780795
CIS,,2016,8.05885086888888
CIS,,2017,7.98247446670287
CIS,,2018,8.24476435602717
CIS,,2019,8.37236425444645
Canada,CAN,1965,2.31414467
Canada,CAN,1966,2.438144002
Canada,CAN,1967,2.603182274
Canada,CAN,1968,2.7712551430000003
Canada,CAN,1969,2.885563124
Canada,CAN,1970,3.077280917
Canada,CAN,1971,3.160261414
Canada,CAN,1972,3.327598328
Canada,CAN,1973,3.5119969710000003
Canada,CAN,1974,3.571398285
Canada,CAN,1975,3.496870261
Canada,CAN,1976,3.689248987
Canada,CAN,1977,3.723233652
Canada,CAN,1978,3.798015042
Canada,CAN,1979,3.9548545180000003
Canada,CAN,1980,3.8938535610000002
Canada,CAN,1981,3.6433331
Canada,CAN,1982,3.265935725
Canada,CAN,1983,3.0592208480000003
Canada,CAN,1984,3.093219846
Canada,CAN,1985,3.0971682769999997
Canada,CAN,1986,3.10207692
Canada,CAN,1987,3.222403295
Canada,CAN,1988,3.389562329
Canada,CAN,1989,3.517148707
Canada,CAN,1990,3.466733178
Canada,CAN,1991,3.2737112319999997
Canada,CAN,1992,3.3383804130000003
Canada,CAN,1993,3.351032304
Canada,CAN,1994,3.4092471030000002
Canada,CAN,1995,3.5412246464600403
Canada,CAN,1996,3.6396626485617993
Canada,CAN,1997,3.78070730521705
Canada,CAN,1998,3.8583619629942696
Canada,CAN,1999,3.93352748582874
Canada,CAN,2000,3.93327808316938
Canada,CAN,2001,3.9905576556492597
Canada,CAN,2002,4.1020753810777
Canada,CAN,2003,4.244256887021851
Canada,CAN,2004,4.39729243745346
Canada,CAN,2005,4.35857508585901
Canada,CAN,2006,4.3058254152649305
Canada,CAN,2007,4.43440211470446
Canada,CAN,2008,4.3792611754541895
Canada,CAN,2009,4.12665150354727
Canada,CAN,2010,4.43194694740183
Canada,CAN,2011,4.5421899596427195
Canada,CAN,2012,4.40787884895314
Canada,CAN,2013,4.410037384250701
Canada,CAN,2014,4.481113677603941
Canada,CAN,2015,4.37075176158502
Canada,CAN,2016,4.44221703030817
Canada,CAN,2017,4.445907745224059
Canada,CAN,2018,4.58979719334374
Canada,CAN,2019,4.49992066160322
Central America,,1965,0.168874196458181
Central America,,1966,0.170572605298462
Central America,,1967,0.17942632467624697
Central America,,1968,0.18300398890803699
